0000,0.022783082375790964
0001,0.016597630147069435
0002,0.013092540550793902
0003,0.012267813586964367
0004,0.011958540975528288
0005,0.011855450105049596
0006,0.011546177493613521
0007,0.018453265815685897
0008,0.01298944968031521
0009,0.0144327218670169
0010,0.013298722291751287
0011,0.01484508534893167
0012,0.014020358385102134
0013,0.013814176644144749
0014,0.011958540975528288
0015,0.011546177493613521
0016,0.011133814011698752
0017,0.011546177493613521
0018,0.011752359234570905
0019,0.01103072314122006
0020,0.011855450105049596
0021,0.012370904457443058
0022,0.012370904457443058
0023,0.012577086198400441
0024,0.014123449255580824
0025,0.011855450105049596
0026,0.010412177918347906
0027,0.011752359234570905
0028,0.010412177918347906
0029,0.010412177918347906
0030,0.009896723565954446
0031,0.010721450529783983
0032,0.011236904882177445
0033,0.011752359234570905
0034,0.009999814436433139
0035,0.010515268788826599
0036,0.009896723565954446
0037,0.00907199660212491
0038,0.010102905306911832
0039,0.0091750874726036
0040,0.008968905731646217
0041,0.010927632270741368
0042,0.010927632270741368
0043,0.008968905731646217
0044,0.010515268788826599
0045,0.011133814011698752
0046,0.0091750874726036
0047,0.009381269213560986
0048,0.010102905306911832
0049,0.011133814011698752
0050,0.00907199660212491
0051,0.008350360508774064
0052,0.00958745095451837
0053,0.009484360084039677
0054,0.009381269213560986
0055,0.010618359659305292
0056,0.009793632695475755
0057,0.009381269213560986
0058,0.008865814861167524
0059,0.00907199660212491
0060,0.010618359659305292
0061,0.009484360084039677
0062,0.009484360084039677
0063,0.010412177918347906
0064,0.011546177493613521
0065,0.009381269213560986
0066,0.010824541400262675
0067,0.009381269213560986
0068,0.010309087047869214
0069,0.013814176644144749
0070,0.017937811463292434
0071,0.013195631421272596
0072,0.012061631846006981
0073,0.010515268788826599
0074,0.011339995752656137
0075,0.011133814011698752
0076,0.010927632270741368
0077,0.015463630571803822
0078,0.01350490403270867
0079,0.013195631421272596
0080,0.012886358809836518
0081,0.009999814436433139
0082,0.010412177918347906
0083,0.014329630996538209
0084,0.008865814861167524
0085,0.00958745095451837
0086,0.00907199660212491
0087,0.010309087047869214
0088,0.011546177493613521
0089,0.010927632270741368
0090,0.011855450105049596
0091,0.009690541824997062
0092,0.010412177918347906
0093,0.009793632695475755
0094,0.010205996177390523
0095,0.007628724415423219
0096,0.009278178343082293
0097,0.009690541824997062
0098,0.013298722291751287
0099,0.013814176644144749
0100,0.011855450105049596
0101,0.016494539276590746
0102,0.015051267089889053
0103,0.013814176644144749
0104,0.013607994903187365
0105,0.01340181316222998
0106,0.012886358809836518
0107,0.013195631421272596
0108,0.013298722291751287
0109,0.013195631421272596
0110,0.014226540126059515
0111,0.014020358385102134
0112,0.01391726751462344
0113,0.013298722291751287
0114,0.013814176644144749
0115,0.013195631421272596
0116,0.013711085773666056
0117,0.01350490403270867
0118,0.01350490403270867
0119,0.013607994903187365
0120,0.014535812737495593
0121,0.014948176219410362
0122,0.01391726751462344
0123,0.01762853885185636
0124,0.015566721442282515
0125,0.01484508534893167
0126,0.01340181316222998
0127,0.013607994903187365
0128,0.014020358385102134
0129,0.013607994903187365
0130,0.013607994903187365
0131,0.01340181316222998
0132,0.010205996177390523
0133,0.009896723565954446
0134,0.011546177493613521
0135,0.009896723565954446
0136,0.009381269213560986
0137,0.010824541400262675
0138,0.010927632270741368
0139,0.008350360508774064
0140,0.011236904882177445
0141,0.009999814436433139
0142,0.010824541400262675
0143,0.01247399532792175
0144,0.010927632270741368
0145,0.011443086623134828
0146,0.007422542674465835
0147,0.014948176219410362
0148,0.009896723565954446
0149,0.009484360084039677
0150,0.010102905306911832
0151,0.008968905731646217
0152,0.012370904457443058
0153,0.010927632270741368
0154,0.010102905306911832
0155,0.00958745095451837
0156,0.010102905306911832
0157,0.010927632270741368
0158,0.011236904882177445
0159,0.011855450105049596
0160,0.008247269638295373
0161,0.00907199660212491
0162,0.009896723565954446
0163,0.00907199660212491
0164,0.008968905731646217
0165,0.009896723565954446
0166,0.010824541400262675
0167,0.00958745095451837
0168,0.010618359659305292
0169,0.009793632695475755
0170,0.009278178343082293
0171,0.009484360084039677
0172,0.010102905306911832
0173,0.00865963312021014
0174,0.009278178343082293
0175,0.010205996177390523
0176,0.008762723990688831
0177,0.010102905306911832
0178,0.00907199660212491
0179,0.010515268788826599
0180,0.010309087047869214
0181,0.00865963312021014
0182,0.009690541824997062
0183,0.007937997026859295
0184,0.00958745095451837
0185,0.008453451379252757
0186,0.00865963312021014
0187,0.012680177068879132
0188,0.011649268364092214
0189,0.011546177493613521
0190,0.012886358809836518
0191,0.010515268788826599
0192,0.010824541400262675
0193,0.008865814861167524
0194,0.008350360508774064
0195,0.007937997026859295
0196,0.010205996177390523
0197,0.008041087897337987
0198,0.00907199660212491
0199,0.010309087047869214
0200,0.010721450529783983
0201,0.013195631421272596
0202,0.015669812312761208
0203,0.014638903607974284
0204,0.014226540126059515
0205,0.013711085773666056
0206,0.01350490403270867
0207,0.012886358809836518
0208,0.013711085773666056
0209,0.013814176644144749
0210,0.0144327218670169
